velocity_data_x,velocity_data_y,velocity_data_z,acceleration_data_x,acceleration_data_y,acceleration_data_z,euler_data_r,euler_data_p,euler_data_y,angular_rate_data_vr,angular_rate_data_vp,angular_rate_data_vy,rc_with_flag_data_roll,rc_with_flag_data_pitch,rc_with_flag_data_yaw,rc_with_flag_data_throttle,position_vo_x,position_vo_y,position_vo_z,altitude_fusioned,altitude_barometer,height_homepoint,height_fusion,gps_fused_latitude,gps_fused_longitude,gps_fused_altitude,gps_longitude,gps_latitude,gps_altitude,velocity_x,velocity_y,velocity_z,status_displaymode,status_flight,rtk_connect_status_rtkConnected
0.214301,-4.988037,-0.000409,0.000111,0.001628,0.000004,-0.027692,-0.001417,-1.527532,-0.001280,0.000073,-0.000001,0.000000,0.000000,0.000000,0.000000,-456.483307,-394.175537,-200.101257,200.174255,200.101257,100.173004,100.101265,0.022525,1.812440,200.101257,1038451703,12905751,100047,21.598429,-499.855316,-0.991763,14,0,1
0.214193,-4.987873,-0.000409,-0.001130,0.001632,-0.000008,-0.027686,-0.001494,-1.527531,-0.000398,0.000036,0.000000,0.000000,0.000000,0.000000,0.000000,-456.461334,-394.674805,-200.101257,200.174255,200.101257,100.173004,100.101265,0.022525,1.812440,200.101257,1038451703,12905751,100047,21.598429,-499.855316,-0.991763,14,0,1
0.214037,-4.987706,-0.000409,-0.001576,0.001638,-0.000001,-0.027682,-0.001516,-1.527530,-0.000113,0.000044,0.000001,0.000000,0.000000,0.000000,0.000000,-456.439362,-395.174072,-200.101257,200.174255,200.101257,100.173004,100.101265,0.022525,1.812440,200.101257,1038451703,12905751,100047,21.598429,-499.855316,-0.991763,14,0,1
0.213867,-4.987539,-0.000409,-0.001714,0.001652,0.000008,-0.027679,-0.001525,-1.527530,-0.000075,0.000029,0.000002,0.000000,0.000000,0.000000,0.000000,-456.417389,-395.673340,-200.101257,200.174255,200.101257,100.173004,100.101265,0.022525,1.812440,200.101257,1038451703,12905751,100047,21.598429,-499.855316,-0.991763,14,0,1
0.213689,-4.987371,-0.000408,-0.001789,0.001664,0.000010,-0.027676,-0.001532,-1.527530,-0.000077,0.000036,0.000002,0.000000,0.000000,0.000000,0.000000,-456.395416,-396.172607,-200.101257,200.174255,200.101257,100.173004,100.101265,0.022525,1.812440,200.101257,1038451703,12905751,100047,21.598429,-499.855316,-0.991763,14,0,1
0.213505,-4.987203,-0.000408,-0.001851,0.001682,-0.000021,-0.027672,-0.001533,-1.527530,0.000386,0.000017,0.000002,0.000000,0.000000,0.000000,0.000000,-456.374054,-396.671875,-200.101257,200.174255,200.101257,100.173004,100.101265,0.022525,1.812440,200.101257,1038451703,12905751,100047,21.598429,-499.855316,-0.991763,14,0,1
0.213369,-4.987034,-0.000409,-0.001133,0.001694,0.000005,-0.027676,-0.001372,-1.527532,0.002490,-0.000075,0.000002,0.000000,0.000000,0.000000,0.000000,-456.353302,-397.171143,-200.101257,200.174255,200.101257,100.173004,100.101265,0.022525,1.812440,200.101257,1038451703,12905751,100047,21.598429,-499.855316,-0.991763,14,0,1
0.213443,-4.986864,-0.000408,0.001017,0.001709,0.000005,-0.027683,-0.001132,-1.527533,0.002002,-0.000053,0.000001,0.000000,0.000000,0.000000,0.000000,-456.332550,-397.670410,-200.101257,200.174255,200.101257,100.173004,100.101265,0.022525,1.812440,200.101257,1038451703,12905751,100047,21.598429,-499.855316,-0.991763,14,0,1
0.213715,-4.986691,-0.000408,0.002845,0.001724,0.000001,-0.027686,-0.000994,-1.527535,0.000845,-0.000004,-0.000002,0.000000,0.000000,0.000000,0.000000,-456.311646,-398.169678,-200.101257,200.174255,200.101257,100.173004,100.101265,0.022525,1.812439,200.101257,1038451703,12905751,100047,21.598429,-499.855316,-0.991763,14,0,1
0.214064,-4.986518,-0.000407,0.003425,0.001742,-0.000023,-0.027680,-0.001030,-1.527535,-0.001727,0.000089,-0.000003,0.000000,0.000000,0.000000,0.000000,-456.289673,-398.668732,-200.101257,200.174255,200.101257,100.173004,100.101265,0.022525,1.812439,200.101257,1038451703,12905751,100047,21.598429,-499.855316,-0.991763,14,0,1
