velocity_data_x,velocity_data_y,velocity_data_z,acceleration_data_x,acceleration_data_y,acceleration_data_z,euler_data_r,euler_data_p,euler_data_y,angular_rate_data_vr,angular_rate_data_vp,angular_rate_data_vy,rc_with_flag_data_roll,rc_with_flag_data_pitch,rc_with_flag_data_yaw,rc_with_flag_data_throttle,position_vo_x,position_vo_y,position_vo_z,altitude_fusioned,altitude_barometer,height_homepoint,height_fusion,gps_fused_latitude,gps_fused_longitude,gps_fused_altitude,gps_longitude,gps_latitude,gps_altitude,velocity_x,velocity_y,velocity_z,status_displaymode,status_flight,rtk_connect_status_rtkConnected
0.003403,-0.000415,0.000048,0.012373,0.001441,0.004040,0.004135,-0.007946,-0.618951,-0.000289,-0.001708,-0.000386,0.000000,0.000000,0.000000,0.000000,0.000465,0.000885,-16.696409,16.769411,28.388172,0.000000,0.232358,0.000000,-0.000000,28.367033,0,0,0,0.000000,14105231360.000000,0.000000,1,0,1
0.002781,-0.000631,0.000191,0.008421,0.000969,0.011719,0.004134,-0.007951,-0.618942,-0.000508,-0.000853,-0.001135,0.000000,0.000000,0.000000,0.000000,0.000416,0.000878,-16.696527,16.769560,28.123940,16.769411,0.232034,0.000000,-0.000000,28.586346,1025727511,490063332,12138796,0.000000,0.000000,0.000000,1,0,1
0.002745,-0.000326,0.000406,0.008912,0.001503,0.002193,0.004103,-0.007924,-0.618960,0.001467,-0.000163,0.000030,0.000000,0.000000,0.000000,0.000000,0.000443,0.000844,-16.696550,16.769556,28.330040,16.769411,0.231961,0.000000,-0.000000,28.330040,1025727511,490063332,12138796,0.000000,0.000000,0.000000,1,0,1
0.002754,-0.000056,0.000355,0.007918,0.000584,0.001894,0.004098,-0.007911,-0.618957,0.001606,-0.000832,0.002401,0.000000,0.000000,0.000000,0.000000,0.000388,0.000925,-16.696558,16.769627,28.433092,16.769411,0.231958,0.000000,-0.000000,28.034101,1025727511,490063332,12138796,0.000000,0.000000,0.000000,1,0,1
0.002708,0.000065,0.000070,0.009700,0.000707,-0.004325,0.004096,-0.007913,-0.618908,-0.000129,-0.000012,-0.001237,0.000000,0.000000,0.000000,0.000000,0.000307,0.000894,-16.696583,16.769529,28.639193,16.769411,0.232289,0.000000,0.000000,28.348537,1025727511,490063332,12138796,0.000000,0.000000,0.000000,1,0,1
0.002841,0.000057,-0.000329,0.007453,0.001294,-0.010117,0.004088,-0.007937,-0.618863,-0.000853,-0.001636,0.001137,0.000000,0.000000,0.000000,0.000000,0.000362,0.000930,-16.696384,16.769373,28.586346,16.769411,0.232323,0.000000,0.000000,28.345894,1025727511,490063332,12138796,0.000000,0.000000,0.000000,1,0,1
0.002738,-0.000352,-0.000454,0.009946,-0.004654,-0.004063,0.004102,-0.007949,-0.618839,0.001480,0.000698,-0.001053,0.000000,0.000000,0.000000,0.000000,0.000388,0.000968,-16.696239,16.769218,28.404026,16.769411,0.232917,0.000000,-0.000000,28.639193,1025727511,490063332,12138796,0.000000,0.000000,0.000000,1,0,1
0.002899,-0.001168,-0.000832,0.008726,-0.006418,0.006039,0.004088,-0.007967,-0.618825,0.000005,-0.000399,0.001551,0.000000,0.000000,0.000000,0.000000,0.000415,0.000889,-16.696123,16.769108,28.369677,16.769411,0.231836,0.000000,-0.000000,28.813585,1025727511,490063332,12138796,0.000000,0.000000,0.000000,1,0,1
0.002508,-0.001192,-0.000941,0.006791,-0.001703,0.003915,0.004087,-0.007983,-0.618816,-0.000009,-0.000276,-0.000354,0.000000,0.000000,0.000000,0.000000,0.000344,0.000816,-16.696133,16.769201,28.176786,16.769411,0.232086,0.000000,-0.000000,28.517645,1025727511,490063332,12138796,0.000000,0.000000,0.000000,1,0,1
0.002976,-0.001366,-0.000771,0.009258,-0.003601,0.000034,0.004105,-0.007989,-0.618796,-0.000527,0.000186,-0.000981,0.000000,0.000000,0.000000,0.000000,0.000434,0.000732,-16.696213,16.769257,28.411953,16.769411,0.232187,0.000000,-0.000000,28.380245,1025727511,490063332,12138796,0.000000,0.000000,0.000000,1,0,1
0.002791,-0.001017,-0.000477,0.007116,-0.005373,0.005973,0.004126,-0.007978,-0.618805,-0.000167,0.000293,0.000111,0.000000,0.000000,0.000000,0.000000,0.000434,0.000779,-16.696308,16.769302,28.496508,16.769302,0.232255,0.000000,-0.000000,28.337967,1025802852,490074410,12139206,0.000000,0.000000,0.000000,1,0,1
0.003057,-0.001049,-0.000336,0.009658,-0.001997,-0.001509,0.004162,-0.007981,-0.618810,-0.000645,-0.000153,-0.001017,0.000000,0.000000,0.000000,0.000000,0.000378,0.000801,-16.696444,16.769447,28.422522,16.769302,0.232310,0.000000,-0.000000,28.335325,1025802852,490074410,12139206,0.000000,0.000000,0.000000,1,0,1
0.002780,-0.000904,0.000037,0.008694,-0.002807,0.003733,0.004139,-0.007959,-0.618790,0.000168,-0.001867,-0.000535,0.000000,0.000000,0.000000,0.000000,0.000406,0.000762,-16.696526,16.769554,28.655046,16.769302,0.232001,0.000000,-0.000000,28.409311,1025802852,490074410,12139206,0.000000,0.000000,0.000000,1,0,1
0.002515,-0.001088,0.000045,0.005257,-0.003892,-0.001743,0.004124,-0.007942,-0.618746,-0.000061,-0.000111,-0.000549,0.000000,0.000000,0.000000,0.000000,0.000400,0.000784,-16.696592,16.769629,28.422522,16.769302,0.232279,0.000000,-0.000000,28.464800,1025802852,490074410,12139206,0.000000,0.000000,0.000000,1,0,1
0.002720,-0.000751,0.000258,0.009107,-0.002428,0.006143,0.004137,-0.007959,-0.618767,-0.000004,-0.000025,-0.000964,0.000000,0.000000,0.000000,0.000000,0.000373,0.000846,-16.696554,16.769556,28.528215,16.769302,0.232349,0.000000,-0.000000,28.356464,1025802852,490074410,12139206,0.000000,0.000000,0.000000,1,0,1
