velocity_data_x,velocity_data_y,velocity_data_z,acceleration_data_x,acceleration_data_y,acceleration_data_z,euler_data_r,euler_data_p,euler_data_y,angular_rate_data_vr,angular_rate_data_vp,angular_rate_data_vy,rc_with_flag_data_roll,rc_with_flag_data_pitch,rc_with_flag_data_yaw,rc_with_flag_data_throttle,position_vo_x,position_vo_y,position_vo_z,altitude_fusioned,altitude_barometer,height_homepoint,height_fusion,gps_fused_latitude,gps_fused_longitude,gps_fused_altitude,gps_longitude,gps_latitude,gps_altitude,velocity_x,velocity_y,velocity_z,status_displaymode,status_flight,rtk_connect_status_rtkConnected
0.001920,-0.001787,0.000377,0.005864,-0.004985,-0.003118,0.004042,-0.008403,-0.611363,-0.000424,-0.002932,0.001861,0.000000,0.000000,0.000000,0.000000,0.000219,0.000638,-16.697500,16.770529,30.322350,0.000000,0.234024,0.000000,-0.000000,30.311781,0,0,0,0.000000,14105231360.000000,0.000000,1,0,1
0.002474,-0.002202,0.000497,0.009972,-0.005107,-0.003070,0.004026,-0.008404,-0.611307,0.000031,-0.000591,-0.000823,0.000000,0.000000,0.000000,0.000000,0.000210,0.000591,-16.697521,16.770546,30.406904,16.770529,0.233764,0.000000,-0.000000,30.430685,1090393489,495103004,12325045,0.000000,0.000000,0.000000,1,0,1
0.002136,-0.002313,0.000005,0.004962,-0.007255,-0.004998,0.004013,-0.008393,-0.611264,-0.000713,-0.001460,0.000340,0.000000,0.000000,0.000000,0.000000,0.000342,0.000580,-16.697525,16.770519,30.290642,16.770529,0.233076,0.000000,-0.000000,30.108322,1090393489,495103004,12325045,0.000000,0.000000,0.000000,1,0,1
0.001845,-0.002553,0.000036,0.005295,-0.007975,0.010815,0.003991,-0.008383,-0.611263,0.000969,0.000804,0.000280,0.000000,0.000000,0.000000,0.000000,0.000256,0.000522,-16.697559,16.770576,30.314423,16.770529,0.234375,0.000000,-0.000000,30.288000,1090393489,495103004,12325045,0.000000,0.000000,0.000000,1,0,1
0.002059,-0.002147,0.000074,0.006799,-0.004100,0.008451,0.003982,-0.008385,-0.611245,-0.000235,-0.000007,0.001866,0.000000,0.000000,0.000000,0.000000,0.000304,0.000536,-16.697515,16.770481,30.404263,16.770529,0.233860,0.000000,-0.000000,30.322350,1090393489,495103004,12325045,0.000000,0.000000,0.000000,1,0,1
0.001865,-0.002336,-0.000146,0.004601,-0.005489,0.001261,0.003982,-0.008361,-0.611196,0.000252,0.000869,-0.000266,0.000000,0.000000,0.000000,0.000000,0.000240,0.000552,-16.697474,16.770449,30.166452,16.770529,0.233674,0.000000,-0.000000,30.031694,1090393489,495103004,12325045,0.000000,0.000000,0.000000,1,0,1
0.002108,-0.002067,-0.000469,0.005367,-0.004671,-0.006351,0.004007,-0.008355,-0.611185,0.000658,0.000617,0.000657,0.000000,0.000000,0.000000,0.000000,0.000307,0.000535,-16.697479,16.770454,30.237795,16.770529,0.232994,0.000000,-0.000000,30.420116,1090393489,495103004,12325045,0.000000,0.000000,0.000000,1,0,1
0.002075,-0.001731,-0.000540,0.005657,-0.004957,0.004267,0.004000,-0.008388,-0.611158,-0.001773,0.000508,0.002189,0.000000,0.000000,0.000000,0.000000,0.000304,0.000689,-16.697412,16.770409,30.396336,16.770529,0.234334,0.000000,-0.000000,30.216658,1090393489,495103004,12325045,0.000000,0.000000,0.000000,1,0,1
0.002105,-0.001381,-0.000363,0.003499,-0.001908,0.007231,0.004003,-0.008409,-0.611133,0.000655,-0.000264,0.001424,0.000000,0.000000,0.000000,0.000000,0.000284,0.000718,-16.697365,16.770376,30.338203,16.770529,0.234155,0.000000,-0.000000,30.272146,1090393489,495103004,12325045,0.000000,0.000000,0.000000,1,0,1
0.001589,-0.001359,0.000049,-0.001016,-0.003533,0.009352,0.003997,-0.008432,-0.611142,0.002107,0.000982,-0.001054,0.000000,0.000000,0.000000,0.000000,0.000265,0.000715,-16.697342,16.770388,30.433327,16.770529,0.233771,0.000000,-0.000000,30.108322,1090393489,495103004,12325045,0.000000,0.000000,0.000000,1,0,1
