velocity_data_x,velocity_data_y,velocity_data_z,acceleration_data_x,acceleration_data_y,acceleration_data_z,euler_data_r,euler_data_p,euler_data_y,angular_rate_data_vr,angular_rate_data_vp,angular_rate_data_vy,rc_with_flag_data_roll,rc_with_flag_data_pitch,rc_with_flag_data_yaw,rc_with_flag_data_throttle,position_vo_x,position_vo_y,position_vo_z,altitude_fusioned,altitude_barometer,height_homepoint,height_fusion,gps_fused_latitude,gps_fused_longitude,gps_fused_altitude,gps_longitude,gps_latitude,gps_altitude,velocity_x,velocity_y,velocity_z,status_displaymode,status_flight,rtk_connect_status_rtkConnected
0.002552,0.000405,0.001284,0.008594,0.000685,-0.001683,0.004294,-0.007938,-0.618050,-0.000129,-0.000334,0.000764,0.000000,0.000000,0.000000,0.000000,0.000301,0.001040,-16.696901,16.769911,28.242844,0.000000,0.232193,0.000000,0.000000,28.575777,0,0,0,0.000000,14105231360.000000,0.000000,1,0,1
0.002065,-0.000029,0.001398,0.000671,-0.002892,0.001970,0.004298,-0.007963,-0.618057,0.001155,-0.000811,0.000335,0.000000,0.000000,0.000000,0.000000,0.000344,0.000946,-16.696821,16.769852,28.293049,16.769907,0.232103,0.000000,0.000000,28.401384,1172369426,530177565,13604481,0.000000,0.000000,0.000000,1,0,1
0.001883,0.000324,0.001097,0.003649,0.003088,-0.002412,0.004297,-0.007960,-0.618104,-0.000120,-0.000772,0.001062,0.000000,0.000000,0.000000,0.000000,0.000305,0.000982,-16.696852,16.769785,28.470083,16.769907,0.232421,0.000000,0.000000,28.517645,1172369426,530177565,13604481,0.000000,0.000000,0.000000,1,0,1
0.001869,0.000601,0.001042,0.005289,0.001524,0.005777,0.004329,-0.007973,-0.618052,-0.001444,0.001524,0.000616,0.000000,0.000000,0.000000,0.000000,0.000318,0.001033,-16.696739,16.769754,28.390814,16.769907,0.232121,0.000000,0.000000,28.390814,1172369426,530177565,13604481,0.000000,0.000000,0.000000,1,0,1
0.001661,0.000204,0.000826,0.003864,-0.000435,0.004823,0.004318,-0.007958,-0.618086,0.000692,0.000761,0.000879,0.000000,0.000000,0.000000,0.000000,0.000190,0.001011,-16.696692,16.769682,28.105444,16.769907,0.232369,0.000000,0.000000,28.290405,1172369426,530177565,13604481,0.000000,0.000000,0.000000,1,0,1
0.002186,0.000560,0.000717,0.006859,0.002097,-0.001561,0.004330,-0.007980,-0.618072,-0.002010,0.000886,-0.000092,0.000000,0.000000,0.000000,0.000000,0.000348,0.001092,-16.696655,16.769712,28.377604,16.769907,0.232422,0.000000,0.000000,28.377604,1172369426,530177565,13604481,0.000000,0.000000,0.000000,1,0,1
0.002339,0.000199,0.000356,0.006923,-0.001052,0.000275,0.004328,-0.007964,-0.618067,0.000946,0.001368,0.000686,0.000000,0.000000,0.000000,0.000000,0.000276,0.001011,-16.696777,16.769768,28.287764,16.769907,0.232063,0.000000,0.000000,28.570492,1172369426,530177565,13604481,0.000000,0.000000,0.000000,1,0,1
0.002560,0.000272,0.000090,0.006415,0.000684,-0.007802,0.004336,-0.007938,-0.618044,0.001164,0.000619,0.000059,0.000000,0.000000,0.000000,0.000000,0.000353,0.000992,-16.696720,16.769709,28.467442,16.769907,0.231572,0.000000,0.000000,28.427807,1172369426,530177565,13604481,0.000000,0.000000,0.000000,1,0,1
0.002398,0.000701,0.000000,0.003908,0.004266,0.000437,0.004360,-0.007935,-0.618019,-0.000421,0.000087,-0.000742,0.000000,0.000000,0.000000,0.000000,0.000368,0.001026,-16.696604,16.769608,28.316830,16.769907,0.231787,0.000000,0.000000,28.594273,1172369426,530177565,13604481,0.000000,0.000000,0.000000,1,0,1
0.002472,0.000557,-0.000069,0.009229,0.004520,-0.003140,0.004383,-0.007948,-0.617973,0.000247,0.000611,0.001393,0.000000,0.000000,0.000000,0.000000,0.000323,0.001046,-16.696589,16.769613,28.454229,16.769907,0.231596,0.000000,0.000000,28.160933,1172369426,530177565,13604481,0.000000,0.000000,0.000000,1,0,1
0.002291,0.000761,-0.000105,0.005439,0.002177,0.004565,0.004408,-0.007944,-0.617961,-0.000260,0.000830,-0.000763,0.000000,0.000000,0.000000,0.000000,0.000329,0.001109,-16.696651,16.769650,28.409311,16.769651,0.232180,0.000000,0.000000,28.668259,1172369426,530177565,13604481,0.000000,0.000000,0.000000,1,0,1
0.001860,0.000290,0.000070,0.003036,-0.000132,0.002928,0.004408,-0.007955,-0.617964,-0.000992,0.000566,0.000893,0.000000,0.000000,0.000000,0.000000,0.000271,0.001058,-16.696753,16.769764,28.557280,16.769651,0.232008,0.000000,0.000000,28.491222,1172369426,530177565,13604481,0.000000,0.000000,0.000000,1,0,1
0.001502,0.000246,0.000266,0.001188,0.002419,0.005356,0.004424,-0.007971,-0.617979,0.001163,-0.000504,0.001226,0.000000,0.000000,0.000000,0.000000,0.000240,0.000989,-16.696812,16.769819,28.269268,16.769651,0.231987,0.000000,0.000000,28.575777,1172369426,530177565,13604481,0.000000,0.000000,0.000000,1,0,1
0.001411,-0.000103,-0.000006,0.007951,0.002148,-0.003323,0.004469,-0.007974,-0.617981,0.000492,-0.000586,0.001154,0.000000,0.000000,0.000000,0.000000,0.000114,0.000929,-16.696815,16.769821,28.345894,16.769651,0.231985,0.000000,-0.000000,28.488581,1172369426,530177565,13604481,0.000000,0.000000,0.000000,1,0,1
0.001275,0.000164,0.000087,0.000441,-0.000129,-0.000713,0.004481,-0.007961,-0.617954,0.001388,-0.000224,0.001404,0.000000,0.000000,0.000000,0.000000,0.000135,0.000935,-16.696850,16.769846,28.475368,16.769651,0.231969,0.000000,0.000000,28.525572,1172369426,530177565,13604481,0.000000,0.000000,0.000000,1,0,1
0.001376,0.000372,0.000148,0.002199,0.002948,0.003284,0.004486,-0.007967,-0.617938,-0.001304,0.003433,0.001727,0.000000,0.000000,0.000000,0.000000,0.000158,0.000979,-16.696842,16.769823,28.544069,16.769651,0.231967,0.000000,0.000000,28.528215,1172369426,530177565,13604481,0.000000,0.000000,0.000000,1,0,1
