velocity_data_x,velocity_data_y,velocity_data_z,acceleration_data_x,acceleration_data_y,acceleration_data_z,euler_data_x,euler_data_y,euler_data_z,angular_rate_data_x,angular_rate_data_y,angular_rate_data_z,rc_with_flag_data_roll,rc_with_flag_data_pitch,rc_with_flag_data_yaw,rc_with_flag_data_throttle,position_vo_x,position_vo_y,position_vo_z,altitude_fusioned,altitude_barometer,height_homepoint,height_fusion,gps_fused_latitude,gps_fused_longitude,gps_fused_altitude,gps_longitude,gps_latitude,gps_altitude,velocity_x,velocity_y,velocity_z,status_displaymode,status_flight,rtk_connect_status_rtkConnected
0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.001878,-0.001342,0.000003,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-100.099998,99.922318,100.099998,99.922318,0.100000,0.022596,1.812502,100.099998,1038487045,12946697,57,-0.985568,-0.852421,-0.014408,6,0,1
0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.001878,-0.001342,0.000003,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-100.099998,99.922318,100.099998,99.922318,0.100000,0.022596,1.812502,100.099998,1038487045,12946697,57,-0.985568,-0.852421,-0.014408,6,0,1
0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.001878,-0.001342,0.000003,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-100.099998,99.922318,100.099998,99.922318,0.100000,0.022596,1.812502,100.099998,1038487045,12946697,57,-0.985568,-0.852421,-0.014408,6,0,1
0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.001878,-0.001342,0.000003,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-100.099998,99.922318,100.099998,99.922318,0.100000,0.022596,1.812502,100.099998,1038487045,12946697,57,-0.985568,-0.852421,-0.014408,6,0,1
0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.001878,-0.001342,0.000003,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-100.099998,99.922318,100.099998,99.922318,0.100000,0.022596,1.812502,100.099998,1038487045,12946697,57,-0.985568,-0.852421,-0.014408,6,0,1
0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.001878,-0.001342,0.000003,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-100.099998,99.922318,100.099998,99.922318,0.100000,0.022596,1.812502,100.099998,1038487045,12946697,57,-0.985568,-0.852421,-0.014408,6,0,1
0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.001878,-0.001342,0.000003,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-100.099998,99.922318,100.099998,99.922318,0.100000,0.022596,1.812502,100.099998,1038487045,12946697,57,-0.985568,-0.852421,-0.014408,6,0,1
0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.001878,-0.001342,0.000003,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-100.099998,99.922318,100.099998,99.922318,0.100000,0.022596,1.812502,100.099998,1038487045,12946697,57,-0.985568,-0.852421,-0.014408,6,0,1
0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.001878,-0.001342,0.000003,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-100.099998,99.922318,100.099998,99.922318,0.100000,0.022596,1.812502,100.099998,1038487045,12946697,57,-0.985568,-0.852421,-0.014408,6,0,1
0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.001878,-0.001342,0.000003,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-100.099998,99.922318,100.099998,99.922318,0.100000,0.022596,1.812502,100.099998,1038486988,12946726,131,1.492590,-1.927277,1.378255,6,0,1
0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.001878,-0.001342,0.000003,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-100.099998,99.922318,100.099998,99.922318,0.100000,0.022596,1.812502,100.099998,1038486988,12946726,131,1.492590,-1.927277,1.378255,6,0,1
0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.001878,-0.001342,0.000003,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-100.099998,99.922318,100.099998,99.922318,0.100000,0.022596,1.812502,100.099998,1038486988,12946726,131,1.492590,-1.927277,1.378255,6,0,1
0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.001878,-0.001342,0.000003,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-100.099998,99.922318,100.099998,99.922318,0.100000,0.022596,1.812502,100.099998,1038486988,12946726,131,1.492590,-1.927277,1.378255,6,0,1
0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.001878,-0.001342,0.000003,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-100.099998,99.922318,100.099998,99.922318,0.100000,0.022596,1.812502,100.099998,1038486988,12946726,131,1.492590,-1.927277,1.378255,6,0,1
0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.001878,-0.001342,0.000003,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-100.099998,99.922318,100.099998,99.922318,0.100000,0.022596,1.812502,100.099998,1038486988,12946726,131,1.492590,-1.927277,1.378255,6,0,1
0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.001878,-0.001342,0.000003,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-100.099998,99.922318,100.099998,99.922318,0.100000,0.022596,1.812502,100.099998,1038486988,12946726,131,1.492590,-1.927277,1.378255,6,0,1
0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.001878,-0.001342,0.000003,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-100.099998,99.922318,100.099998,99.922318,0.100000,0.022596,1.812502,100.099998,1038486988,12946726,131,1.492590,-1.927277,1.378255,6,0,1
0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.001878,-0.001342,0.000003,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-100.099998,99.922318,100.099998,99.922318,0.100000,0.022596,1.812502,100.099998,1038486988,12946726,131,1.492590,-1.927277,1.378255,6,0,1
0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.001878,-0.001342,0.000003,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-100.099998,99.922318,100.099998,99.922318,0.100000,0.022596,1.812502,100.099998,1038486988,12946726,131,1.492590,-1.927277,1.378255,6,0,1
0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.001878,-0.001342,0.000003,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-100.099998,99.922318,100.099998,99.922318,0.100000,0.022596,1.812502,100.099998,1038486935,12946746,199,0.966190,0.274978,-1.589069,6,0,1
0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.001878,-0.001342,0.000003,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-100.099998,99.922318,100.099998,99.922318,0.100000,0.022596,1.812502,100.099998,1038486935,12946746,199,0.966190,0.274978,-1.589069,6,0,1
0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.001878,-0.001342,0.000003,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-100.099998,99.922318,100.099998,99.922318,0.100000,0.022596,1.812502,100.099998,1038486935,12946746,199,0.966190,0.274978,-1.589069,6,0,1
0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.001878,-0.001342,0.000003,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-100.099998,99.922318,100.099998,99.922318,0.100000,0.022596,1.812502,100.099998,1038486935,12946746,199,0.966190,0.274978,-1.589069,6,0,1
0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.001878,-0.001342,0.000003,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-100.099998,99.922318,100.099998,99.922318,0.100000,0.022596,1.812502,100.099998,1038486935,12946746,199,0.966190,0.274978,-1.589069,6,0,1
0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.001878,-0.001342,0.000003,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-100.099998,99.922318,100.099998,99.922318,0.100000,0.022596,1.812502,100.099998,1038486935,12946746,199,0.966190,0.274978,-1.589069,6,0,1
0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.001878,-0.001342,0.000003,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-100.099998,99.922318,100.099998,99.922318,0.100000,0.022596,1.812502,100.099998,1038486935,12946746,199,0.966190,0.274978,-1.589069,6,0,1
0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.001878,-0.001342,0.000003,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-100.099998,99.922318,100.099998,99.922318,0.100000,0.022596,1.812502,100.099998,1038486935,12946746,199,0.966190,0.274978,-1.589069,6,0,1
0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.001878,-0.001342,0.000003,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-100.099998,99.922318,100.099998,99.922318,0.100000,0.022596,1.812502,100.099998,1038486935,12946746,199,0.966190,0.274978,-1.589069,6,0,1
0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.001878,-0.001342,0.000003,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-100.099998,99.922318,100.099998,99.922318,0.100000,0.022596,1.812502,100.099998,1038486935,12946746,199,0.966190,0.274978,-1.589069,6,0,1
0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.001878,-0.001342,0.000003,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-100.099998,99.922318,100.099998,99.922318,0.100000,0.022596,1.812502,100.099998,1038487016,12946650,44,1.273234,-0.998992,0.520648,6,0,1
0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.001878,-0.001342,0.000003,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-100.099998,99.922318,100.099998,99.922318,0.100000,0.022596,1.812502,100.099998,1038487016,12946650,44,1.273234,-0.998992,0.520648,6,0,1
0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.001878,-0.001342,0.000003,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-100.099998,99.922318,100.099998,99.922318,0.100000,0.022596,1.812502,100.099998,1038487016,12946650,44,1.273234,-0.998992,0.520648,6,0,1
0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.001878,-0.001342,0.000003,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-100.099998,99.922318,100.099998,99.922318,0.100000,0.022596,1.812502,100.099998,1038487016,12946650,44,1.273234,-0.998992,0.520648,6,0,1
0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.001878,-0.001342,0.000003,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-100.099998,99.922318,100.099998,99.922318,0.100000,0.022596,1.812502,100.099998,1038487016,12946650,44,1.273234,-0.998992,0.520648,6,0,1
0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.001878,-0.001342,0.000003,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-100.099998,99.922318,100.099998,99.922318,0.100000,0.022596,1.812502,100.099998,1038487016,12946650,44,1.273234,-0.998992,0.520648,6,0,1
0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.001878,-0.001342,0.000003,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-100.099998,99.922318,100.099998,99.922318,0.100000,0.022596,1.812502,100.099998,1038487016,12946650,44,1.273234,-0.998992,0.520648,6,0,1
0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.001878,-0.001342,0.000003,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-100.099998,99.922318,100.099998,99.922318,0.100000,0.022596,1.812502,100.099998,1038487016,12946650,44,1.273234,-0.998992,0.520648,6,0,1
0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.001878,-0.001342,0.000003,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-100.099998,99.922318,100.099998,99.922318,0.100000,0.022596,1.812502,100.099998,1038487016,12946650,44,1.273234,-0.998992,0.520648,6,0,1
0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.001878,-0.001342,0.000003,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-100.099998,99.922318,100.099998,99.922318,0.100000,0.022596,1.812502,100.099998,1038487016,12946650,44,1.273234,-0.998992,0.520648,6,0,1
0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.001878,-0.001342,0.000003,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-100.099998,99.922318,100.099998,99.922318,0.100000,0.022596,1.812502,100.099998,1038487114,12946685,179,-1.887756,0.861557,-0.029675,6,0,1
0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.001878,-0.001342,0.000003,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-100.099998,99.922318,100.099998,99.922318,0.100000,0.022596,1.812502,100.099998,1038487114,12946685,179,-1.887756,0.861557,-0.029675,6,0,1
0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.001878,-0.001342,0.000003,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-100.099998,99.922318,100.099998,99.922318,0.100000,0.022596,1.812502,100.099998,1038487114,12946685,179,-1.887756,0.861557,-0.029675,6,0,1
0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.001878,-0.001342,0.000003,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-100.099998,99.922318,100.099998,99.922318,0.100000,0.022596,1.812502,100.099998,1038487114,12946685,179,-1.887756,0.861557,-0.029675,6,0,1
0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.001878,-0.001342,0.000003,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-100.099998,99.922318,100.099998,99.922318,0.100000,0.022596,1.812502,100.099998,1038487114,12946685,179,-1.887756,0.861557,-0.029675,6,0,1
0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.001878,-0.001342,0.000003,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-100.099998,99.922318,100.099998,99.922318,0.100000,0.022596,1.812502,100.099998,1038487114,12946685,179,-1.887756,0.861557,-0.029675,6,0,1
0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.001878,-0.001342,0.000003,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-100.099998,99.922318,100.099998,99.922318,0.100000,0.022596,1.812502,100.099998,1038487114,12946685,179,-1.887756,0.861557,-0.029675,6,0,1
0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.001878,-0.001342,0.000003,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-100.099998,99.922318,100.099998,99.922318,0.100000,0.022596,1.812502,100.099998,1038487114,12946685,179,-1.887756,0.861557,-0.029675,6,0,1
0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.001878,-0.001342,0.000003,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-100.099998,99.922318,100.099998,99.922318,0.100000,0.022596,1.812502,100.099998,1038487114,12946685,179,-1.887756,0.861557,-0.029675,6,0,1
0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.001878,-0.001342,0.000003,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-100.099998,99.922318,100.099998,99.922318,0.100000,0.022596,1.812502,100.099998,1038487114,12946685,179,-1.887756,0.861557,-0.029675,6,0,1
0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.001878,-0.001342,0.000003,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-100.099998,99.922318,100.099998,99.922318,0.100000,0.022596,1.812502,100.099998,1038487098,12946794,164,0.520723,-0.217279,0.281736,6,0,1
0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.001878,-0.001342,0.000003,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-100.099998,99.922318,100.099998,99.922318,0.100000,0.022596,1.812502,100.099998,1038487098,12946794,164,0.520723,-0.217279,0.281736,6,0,1
0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.001878,-0.001342,0.000003,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-100.099998,99.922318,100.099998,99.922318,0.100000,0.022596,1.812502,100.099998,1038487098,12946794,164,0.520723,-0.217279,0.281736,6,0,1
0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.001878,-0.001342,0.000003,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-100.099998,99.922318,100.099998,99.922318,0.100000,0.022596,1.812502,100.099998,1038487098,12946794,164,0.520723,-0.217279,0.281736,6,0,1
0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.001878,-0.001342,0.000003,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-100.099998,99.922318,100.099998,99.922318,0.100000,0.022596,1.812502,100.099998,1038487098,12946794,164,0.520723,-0.217279,0.281736,6,0,1
0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.001878,-0.001342,0.000003,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-100.099998,99.922318,100.099998,99.922318,0.100000,0.022596,1.812502,100.099998,1038487098,12946794,164,0.520723,-0.217279,0.281736,6,0,1
0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.001878,-0.001342,0.000003,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-100.099998,99.922318,100.099998,99.922318,0.100000,0.022596,1.812502,100.099998,1038487098,12946794,164,0.520723,-0.217279,0.281736,6,0,1
0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.001878,-0.001342,0.000003,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-100.099998,99.922318,100.099998,99.922318,0.100000,0.022596,1.812502,100.099998,1038487098,12946794,164,0.520723,-0.217279,0.281736,6,0,1
0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.001878,-0.001342,0.000003,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-100.099998,99.922318,100.099998,99.922318,0.100000,0.022596,1.812502,100.099998,1038487098,12946794,164,0.520723,-0.217279,0.281736,6,0,1
0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.001878,-0.001342,0.000003,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-100.099998,99.922318,100.099998,99.922318,0.100000,0.022596,1.812502,100.099998,1038487098,12946794,164,0.520723,-0.217279,0.281736,6,0,1
0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.001878,-0.001342,0.000003,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-100.099998,99.922318,100.099998,99.922318,0.100000,0.022596,1.812502,100.099998,1038487070,12946667,56,-0.502610,1.426203,-0.061722,6,0,1
0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.001878,-0.001342,0.000003,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-100.099998,99.922318,100.099998,99.922318,0.100000,0.022596,1.812502,100.099998,1038487070,12946667,56,-0.502610,1.426203,-0.061722,6,0,1
0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.001878,-0.001342,0.000003,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-100.099998,99.922318,100.099998,99.922318,0.100000,0.022596,1.812502,100.099998,1038487070,12946667,56,-0.502610,1.426203,-0.061722,6,0,1
0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.001878,-0.001342,0.000003,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-100.099998,99.922318,100.099998,99.922318,0.100000,0.022596,1.812502,100.099998,1038487070,12946667,56,-0.502610,1.426203,-0.061722,6,0,1
0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.001878,-0.001342,0.000003,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-100.099998,99.922318,100.099998,99.922318,0.100000,0.022596,1.812502,100.099998,1038487070,12946667,56,-0.502610,1.426203,-0.061722,6,0,1
0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.001878,-0.001342,0.000003,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-100.099998,99.922318,100.099998,99.922318,0.100000,0.022596,1.812502,100.099998,1038487070,12946667,56,-0.502610,1.426203,-0.061722,6,0,1
0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.001878,-0.001342,0.000003,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-100.099998,99.922318,100.099998,99.922318,0.100000,0.022596,1.812502,100.099998,1038487070,12946667,56,-0.502610,1.426203,-0.061722,6,0,1
0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.001878,-0.001342,0.000003,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-100.099998,99.922318,100.099998,99.922318,0.100000,0.022596,1.812502,100.099998,1038487070,12946667,56,-0.502610,1.426203,-0.061722,6,0,1
