velocity_data_x,velocity_data_y,velocity_data_z,acceleration_data_x,acceleration_data_y,acceleration_data_z,euler_data_r,euler_data_p,euler_data_y,angular_rate_data_vr,angular_rate_data_vp,angular_rate_data_vy,rc_with_flag_data_roll,rc_with_flag_data_pitch,rc_with_flag_data_yaw,rc_with_flag_data_throttle,position_vo_x,position_vo_y,position_vo_z,altitude_fusioned,altitude_barometer,height_homepoint,height_fusion,gps_fused_latitude,gps_fused_longitude,gps_fused_altitude,gps_longitude,gps_latitude,gps_altitude,velocity_x,velocity_y,velocity_z,status_displaymode,status_flight,rtk_connect_status_rtkConnected
-3.828861,-0.916648,-0.010249,2.563141,0.617106,0.008905,0.257122,-0.001860,-2.906960,-0.002086,0.234894,-0.000310,0.000000,0.000000,0.000000,0.000000,-494.091827,487.586548,-199.994293,199.928070,199.994049,99.933968,99.994011,0.022519,1.812578,199.994293,1038531001,12902272,100008,-403.645355,-96.458458,-0.531521,14,0,1
-3.552220,-0.849885,-0.009094,2.782160,0.671618,0.015844,0.278084,-0.002083,-2.907007,-0.002091,0.187530,-0.000346,0.000000,0.000000,0.000000,0.000000,-494.464355,487.497375,-199.993286,199.927124,199.993103,99.933968,99.993088,0.022519,1.812578,199.993286,1038531001,12902272,100008,-403.645355,-96.458458,-0.531521,14,0,1
-3.257801,-0.778651,-0.007297,2.956240,0.715415,0.019663,0.294973,-0.002303,-2.907059,-0.002020,0.153564,-0.000371,0.000000,0.000000,0.000000,0.000000,-494.808472,487.415039,-199.992401,199.926300,199.992279,99.933968,99.992271,0.022519,1.812578,199.992401,1038531001,12902272,100008,-403.645355,-96.458458,-0.531521,14,0,1
-2.949294,-0.703840,-0.005659,3.093299,0.750253,0.010021,0.307280,-0.002502,-2.907111,-0.001597,0.059170,-0.000383,0.000000,0.000000,0.000000,0.000000,-495.122650,487.340027,-199.991791,199.925690,199.991669,99.933968,99.991661,0.022519,1.812578,199.991791,1038531001,12902272,100008,-403.645355,-96.458458,-0.531521,14,0,1
-2.636312,-0.627791,-0.003189,3.111717,0.756241,0.043905,0.298995,-0.002615,-2.907139,-0.000341,-0.223780,-0.000377,0.000000,0.000000,0.000000,0.000000,-495.405670,487.272552,-199.991409,199.925430,199.991409,99.933968,99.991409,0.022519,1.812578,199.991409,1038531001,12902272,100008,-403.645355,-96.458458,-0.531521,14,0,1
-2.344223,-0.556695,0.003642,2.874013,0.699589,0.076640,0.265664,-0.002536,-2.907133,0.001842,-0.408658,-0.000337,0.000000,0.000000,0.000000,0.000000,-495.658020,487.212555,-199.991623,199.925766,199.991745,99.933968,99.991768,0.022519,1.812578,199.991623,1038531001,12902272,100008,-403.645355,-96.458458,-0.531521,14,0,1
-2.093441,-0.495654,0.011147,2.457264,0.597911,0.057163,0.222641,-0.002264,-2.907093,0.001707,-0.436717,0.005932,0.000000,0.000000,0.000000,0.000000,-495.882812,487.159271,-199.992599,199.926910,199.992889,99.933968,99.992928,0.022519,1.812578,199.992599,1038531001,12902272,100008,-403.645355,-96.458458,-0.531521,14,0,1
-1.875215,-0.443667,0.079007,2.199158,0.516100,1.350092,0.194649,0.016997,-2.887244,0.770739,0.192491,0.363306,0.000000,0.000000,0.000000,0.000000,-496.083984,487.111725,-199.995148,199.930664,199.996643,99.933968,99.996864,0.022518,1.812578,199.995148,1038531001,12902272,100008,-403.645355,-96.458458,-0.531521,14,0,1
-1.632356,-0.458731,0.137020,2.541147,-0.342775,0.014722,0.244335,0.187577,-2.825744,1.933416,0.627165,0.693714,0.000000,0.000000,0.000000,0.000000,-496.263031,487.067780,-200.006119,199.942856,200.008835,99.933968,100.009178,0.022518,1.812578,200.006119,1038531001,12902272,100008,-403.645355,-96.458458,-0.531521,14,0,1
-1.310318,-0.619195,0.083472,3.255712,-1.711793,-1.045057,0.251005,0.356232,-2.736035,0.776007,-0.059274,0.955879,0.000000,0.000000,0.000000,0.000000,-496.414581,487.016876,-200.018692,199.954483,200.020462,99.933968,100.020653,0.022518,1.812578,200.018692,1038531001,12902272,100008,-403.645355,-96.458458,-0.531521,14,0,1
-0.965572,-0.858645,-0.010885,3.424419,-2.407965,-0.705006,0.185062,0.392288,-2.647667,-0.169752,-0.328198,1.131842,0.000000,0.000000,0.000000,0.000000,-496.532654,486.946350,-200.023468,199.957352,200.023331,99.933968,100.023293,0.022518,1.812578,200.023468,1038530961,12902151,99940,-124.382919,-63.497528,-7.260573,14,0,1
-0.632761,-1.118394,-0.056327,3.318355,-2.591731,-0.292849,0.122308,0.396488,-2.541231,0.011428,-0.112317,1.293439,0.000000,0.000000,0.000000,0.000000,-496.616699,486.850739,-200.020508,199.953430,200.019409,99.933968,100.019257,0.022518,1.812578,200.020508,1038530961,12902151,99940,-124.382919,-63.497528,-7.260573,14,0,1
