velocity_data_x,velocity_data_y,velocity_data_z,acceleration_data_x,acceleration_data_y,acceleration_data_z,euler_data_r,euler_data_p,euler_data_y,angular_rate_data_vr,angular_rate_data_vp,angular_rate_data_vy,rc_with_flag_data_roll,rc_with_flag_data_pitch,rc_with_flag_data_yaw,rc_with_flag_data_throttle,position_vo_x,position_vo_y,position_vo_z,altitude_fusioned,altitude_barometer,height_homepoint,height_fusion,gps_fused_latitude,gps_fused_longitude,gps_fused_altitude,gps_longitude,gps_latitude,gps_altitude,velocity_x,velocity_y,velocity_z,status_displaymode,status_flight,rtk_connect_status_rtkConnected
-1.912644,0.378416,-0.143080,-1.117032,1.729332,0.086993,-0.205415,-0.034334,2.303985,-0.055177,0.217503,0.014382,0.000000,0.000000,0.000000,0.000000,669.136963,237.249893,-200.358002,200.289124,200.355103,0.000000,100.354744,0.022701,1.812539,200.358002,0,0,0,0.000000,14105231360.000000,0.000000,14,0,1
-2.010044,0.543358,-0.133791,-0.936013,1.613249,0.100427,-0.169428,-0.039719,2.303759,-0.052329,0.425351,0.007606,0.000000,0.000000,0.000000,0.000000,668.941833,237.294159,-200.343842,200.275146,200.341125,99.933968,100.340782,0.022701,1.812539,200.343842,1038508350,13006809,100352,-189.350052,35.989311,16.092518,14,0,1
-2.076520,0.681401,-0.125006,-0.634919,1.352022,0.080955,-0.131882,-0.044285,2.302784,-0.040622,0.299132,0.004011,0.000000,0.000000,0.000000,0.000000,668.738159,237.353912,-200.330627,200.262115,200.328094,99.933968,100.327782,0.022701,1.812539,200.330627,1038508350,13006809,100352,-189.350052,35.989311,16.092518,14,0,1
-2.118726,0.798280,-0.118145,-0.410742,1.158971,0.062201,-0.111960,-0.047628,2.302222,-0.028251,0.113905,0.002710,0.000000,0.000000,0.000000,0.000000,668.528931,237.426498,-200.318329,200.249969,200.315948,99.933968,100.315643,0.022701,1.812539,200.318329,1038508350,13006809,100352,-189.350052,35.989311,16.092518,14,0,1
-2.149498,0.906536,-0.112431,-0.306674,1.082763,0.053334,-0.106414,-0.049901,2.302220,-0.018118,0.014131,0.002500,0.000000,0.000000,0.000000,0.000000,668.315796,237.510422,-200.306747,200.238510,200.304489,99.933968,100.304207,0.022701,1.812539,200.306747,1038508350,13006809,100352,-189.350052,35.989311,16.092518,14,0,1
-2.176932,1.013761,-0.107309,-0.276172,1.074682,0.048222,-0.107036,-0.051358,2.302510,-0.010811,-0.018270,0.002598,0.000000,0.000000,0.000000,0.000000,668.099854,237.605103,-200.295746,200.227631,200.293610,99.933968,100.293350,0.022701,1.812539,200.295746,1038508350,13006809,100352,-189.350052,35.989311,16.092518,14,0,1
-2.204236,1.122428,-0.102620,-0.275003,1.088482,0.044226,-0.109056,-0.052164,2.302880,-0.004970,-0.019923,0.002677,0.000000,0.000000,0.000000,0.000000,667.881226,237.710556,-200.285248,200.217239,200.283218,99.933968,100.282967,0.022701,1.812539,200.285248,1038508350,13006809,100352,-189.350052,35.989311,16.092518,14,0,1
-2.232188,1.232516,-0.098306,-0.280955,1.101594,0.040866,-0.110704,-0.052473,2.303234,-0.000640,-0.012748,0.002658,0.000000,0.000000,0.000000,0.000000,667.659851,237.826920,-200.275238,200.207306,200.273285,99.933968,100.273033,0.022701,1.812539,200.275238,1038508350,13006809,100352,-189.350052,35.989311,16.092518,14,0,1
-2.260709,1.343244,-0.094325,-0.286142,1.106926,0.037797,-0.111528,-0.052338,2.303539,0.003800,-0.004412,0.002551,0.000000,0.000000,0.000000,0.000000,667.435730,237.954346,-200.265594,200.197723,200.263702,99.933968,100.263474,0.022701,1.812539,200.265594,1038508350,13006809,100352,-189.350052,35.989311,16.092518,14,0,1
-2.318725,1.563186,-0.087240,-0.292157,1.093338,0.032533,-0.111462,-0.050817,2.304011,0.011417,0.002619,0.002187,0.000000,0.000000,0.000000,0.000000,666.978394,238.242325,-200.247437,200.179718,200.245697,99.933968,100.245476,0.022701,1.812539,200.247437,1038508350,13006809,100352,-189.350052,35.989311,16.092518,14,0,1
-2.348238,1.671287,-0.084064,-0.295946,1.079291,0.030453,-0.111169,-0.049556,2.304203,0.014184,0.002723,0.001963,0.000000,0.000000,0.000000,0.000000,666.745422,238.402710,-200.238861,200.171204,200.237183,99.933968,100.236977,0.022701,1.812539,200.238861,1038508626,13006659,100333,-230.149002,154.674911,10.249618,14,0,1
-2.378290,1.777773,-0.081083,-0.301510,1.063076,0.028691,-0.110913,-0.048043,2.304373,0.016298,0.002114,0.001724,0.000000,0.000000,0.000000,0.000000,666.509583,238.573837,-200.230591,200.162994,200.228973,99.933968,100.228775,0.022701,1.812539,200.230591,1038508626,13006659,100333,-230.149002,154.674911,10.249618,14,0,1
-2.440751,1.985478,-0.075583,-0.317932,1.027631,0.025953,-0.110601,-0.044488,2.304649,0.019499,0.001132,0.001235,0.000000,0.000000,0.000000,0.000000,666.028564,238.947693,-200.214935,200.147430,200.213409,99.933968,100.213219,0.022701,1.812539,200.214935,1038508626,13006659,100333,-230.149002,154.674911,10.249618,14,0,1
-2.473437,2.086535,-0.073013,-0.328088,1.008646,0.025006,-0.110486,-0.042495,2.304752,0.020551,0.001074,0.001004,0.000000,0.000000,0.000000,0.000000,665.783264,239.150055,-200.207504,200.140060,200.206039,99.933968,100.205856,0.022701,1.812539,200.207504,1038508626,13006659,100333,-230.149002,154.674911,10.249618,14,0,1
-2.542151,2.282707,-0.068157,-0.350557,0.968892,0.023349,-0.110313,-0.038286,2.304898,0.021515,0.000720,0.000609,0.000000,0.000000,0.000000,0.000000,665.282654,239.584595,-200.193359,200.126038,200.192017,99.933968,100.191841,0.022701,1.812540,200.193359,1038508626,13006659,100333,-230.149002,154.674911,10.249618,14,0,1
-2.653144,2.560806,-0.061418,-0.379365,0.900812,0.021152,-0.108927,-0.031826,2.304959,0.021352,0.004939,0.000249,0.000000,0.000000,0.000000,0.000000,664.505127,240.308151,-200.173920,200.106720,200.172699,99.933968,100.172546,0.022700,1.812540,200.173920,1038508626,13006659,100333,-230.149002,154.674911,10.249618,14,0,1
-2.691848,2.648749,-0.059327,-0.387957,0.877367,0.020559,-0.108545,-0.029711,2.304965,0.020954,0.002904,0.000192,0.000000,0.000000,0.000000,0.000000,664.238220,240.567535,-200.167831,200.100693,200.166672,99.933968,100.166527,0.022700,1.812540,200.167831,1038508748,13006484,100174,-263.831329,256.878448,6.705102,14,0,1
-2.813529,2.899724,-0.053415,-0.415696,0.814375,0.018702,-0.107980,-0.023730,2.304980,0.019016,0.001408,0.000102,0.000000,0.000000,0.000000,0.000000,663.414185,241.397110,-200.150909,200.083862,200.149841,99.933968,100.149719,0.022700,1.812540,200.150909,1038508748,13006484,100174,-263.831329,256.878448,6.705102,14,0,1
-2.899078,3.057138,-0.049777,-0.432479,0.775841,0.017585,-0.107676,-0.020100,2.304985,0.017221,0.001909,0.000078,0.000000,0.000000,0.000000,0.000000,662.844177,241.990936,-200.140594,200.073639,200.139618,99.933968,100.139496,0.022700,1.812540,200.140594,1038508748,13006484,100174,-263.831329,256.878448,6.705102,14,0,1
-2.987449,3.207025,-0.046380,-0.445295,0.738502,0.016376,-0.107215,-0.016839,2.304986,0.015589,0.002468,0.000074,0.000000,0.000000,0.000000,0.000000,662.256531,242.615585,-200.130981,200.064087,200.130066,99.933968,100.129951,0.022700,1.812540,200.130981,1038508748,13006484,100174,-263.831329,256.878448,6.705102,14,0,1
-3.077898,3.349641,-0.043209,-0.454772,0.702703,0.015237,-0.106711,-0.013913,2.304989,0.013714,0.002521,0.000085,0.000000,0.000000,0.000000,0.000000,661.651184,243.269547,-200.122009,200.055176,200.121155,99.933968,100.121048,0.022700,1.812540,200.122009,1038508933,13006167,100093,-309.075989,336.188477,5.133351,14,0,1
-3.216158,3.550929,-0.038853,-0.463540,0.653636,0.013752,-0.105997,-0.010215,2.305003,0.011090,0.002316,0.000120,0.000000,0.000000,0.000000,0.000000,660.708984,244.302444,-200.109680,200.042908,200.108887,99.933968,100.108788,0.022700,1.812540,200.109680,1038508933,13006167,100093,-309.075989,336.188477,5.133351,14,0,1
-3.262671,3.614908,-0.037498,-0.465189,0.638496,0.013318,-0.105766,-0.009153,2.305014,0.010182,0.002324,0.000133,0.000000,0.000000,0.000000,0.000000,660.385559,244.659943,-200.105835,200.039124,200.105103,99.933968,100.105019,0.022700,1.812540,200.105835,1038508933,13006167,100093,-309.075989,336.188477,5.133351,14,0,1
-3.355940,3.738543,-0.034932,-0.466490,0.609984,0.012405,-0.105311,-0.007277,2.305037,0.008687,0.002182,0.000155,0.000000,0.000000,0.000000,0.000000,659.724792,245.393814,-200.098541,200.031891,200.097870,99.933968,100.097786,0.022700,1.812540,200.098541,1038508933,13006167,100093,-309.075989,336.188477,5.133351,14,0,1
-3.449157,3.856788,-0.032541,-0.465589,0.583641,0.011543,-0.104866,-0.005689,2.305065,0.007292,0.002299,0.000176,0.000000,0.000000,0.000000,0.000000,659.045471,246.151947,-200.091827,200.025177,200.091156,99.933968,100.091072,0.022700,1.812541,200.091827,1038508933,13006167,100093,-309.075989,336.188477,5.133351,14,0,1
-3.539442,3.967330,-0.029313,-0.433018,0.526585,0.016519,-0.095965,-0.004384,2.305070,0.005754,0.109556,0.000203,0.000000,0.000000,0.000000,0.000000,658.347656,246.933197,-200.085571,200.018982,200.084961,99.933968,100.084885,0.022699,1.812541,200.085571,1038508933,13006167,100093,-309.075989,336.188477,5.133351,14,0,1
-3.603051,4.044761,-0.027080,-0.249311,0.306624,0.004254,-0.062351,-0.003375,2.305032,0.004427,0.209179,0.000266,0.000000,0.000000,0.000000,0.000000,657.633728,247.734207,-200.079468,200.012878,200.078857,99.933968,100.078781,0.022699,1.812541,200.079468,1038509314,13005921,100038,-354.171204,395.846802,2.746490,14,0,1
-3.619285,4.066947,-0.027008,-0.024228,0.044437,0.007121,-0.031972,-0.002564,2.305042,0.004070,0.094044,0.000348,0.000000,0.000000,0.000000,0.000000,656.911194,248.545776,-200.073868,200.007339,200.073318,99.933968,100.073250,0.022699,1.812541,200.073868,1038509314,13005921,100038,-354.171204,395.846802,2.746490,14,0,1
-3.608879,4.057231,-0.025049,0.072904,-0.075155,0.010535,-0.019538,-0.001773,2.305104,0.003058,0.041550,0.000396,0.000000,0.000000,0.000000,0.000000,656.188538,249.358444,-200.068634,200.002167,200.068146,99.933968,100.068085,0.022699,1.812541,200.068634,1038509314,13005921,100038,-354.171204,395.846802,2.746490,14,0,1
-3.587713,4.033837,-0.022918,0.115987,-0.129513,0.009181,-0.013324,-0.001406,2.305181,0.002462,0.021510,0.000403,0.000000,0.000000,0.000000,0.000000,655.468506,250.167908,-200.063843,199.997437,200.063416,99.933968,100.063354,0.022699,1.812541,200.063843,1038509314,13005921,100038,-354.171204,395.846802,2.746490,14,0,1
-3.547662,3.987416,-0.020199,0.138675,-0.163407,0.007469,-0.009407,-0.000813,2.305296,0.001088,0.007125,0.000373,0.000000,0.000000,0.000000,0.000000,654.397339,251.371826,-200.057434,199.991058,200.057037,99.933968,100.056992,0.022699,1.812541,200.057434,1038509719,13005476,100035,-357.384857,399.517273,2.859539,14,0,1
-3.533566,3.970647,-0.019450,0.140711,-0.167526,0.006538,-0.008894,-0.000690,2.305333,0.001570,0.003119,0.000357,0.000000,0.000000,0.000000,0.000000,654.043335,251.769913,-200.055573,199.989227,200.055206,99.933968,100.055161,0.022699,1.812541,200.055573,1038509719,13005476,100035,-357.384857,399.517273,2.859539,14,0,1
-3.491912,3.920144,-0.017491,0.135837,-0.166169,0.005265,-0.008955,-0.000444,2.305431,0.000463,-0.002985,0.000308,0.000000,0.000000,0.000000,0.000000,652.989136,252.954117,-200.050079,199.983734,200.049713,99.933968,100.049667,0.022699,1.812542,200.050079,1038509719,13005476,100035,-357.384857,399.517273,2.859539,14,0,1
-3.478656,3.903823,-0.016907,0.131888,-0.162595,0.005509,-0.009358,-0.000368,2.305460,0.000530,-0.004478,0.000294,0.000000,0.000000,0.000000,0.000000,652.640015,253.345474,-200.048294,199.982010,200.047989,99.933968,100.047951,0.022699,1.812542,200.048294,1038509719,13005476,100035,-357.384857,399.517273,2.859539,14,0,1
-3.453591,3.872626,-0.015818,0.122012,-0.152603,0.005009,-0.010460,-0.000303,2.305514,0.000168,-0.006429,0.000273,0.000000,0.000000,0.000000,0.000000,651.946411,254.123474,-200.045242,199.978958,200.044937,99.933968,100.044899,0.022698,1.812542,200.045242,1038509719,13005476,100035,-357.384857,399.517273,2.859539,14,0,1
-3.430783,3.843843,-0.014815,0.110261,-0.139871,0.004844,-0.011888,-0.000277,2.305563,0.000077,-0.007427,0.000256,0.000000,0.000000,0.000000,0.000000,651.257812,254.895432,-200.042191,199.975906,200.041885,99.933968,100.041847,0.022698,1.812542,200.042191,1038510028,13005233,100056,-344.020447,384.821838,1.092486,14,0,1
-3.410421,3.817801,-0.013859,0.097938,-0.125881,0.004824,-0.013483,-0.000285,2.305611,0.000388,-0.008761,0.000241,0.000000,0.000000,0.000000,0.000000,650.573792,255.661896,-200.039139,199.972900,200.038879,99.933968,100.038841,0.022698,1.812542,200.039139,1038510028,13005233,100056,-344.020447,384.821838,1.092486,14,0,1
-3.392582,3.794647,-0.012942,0.085933,-0.111583,0.003960,-0.015028,-0.000358,2.305658,0.000641,-0.008543,0.000222,0.000000,0.000000,0.000000,0.000000,649.893555,256.423370,-200.036682,199.970459,200.036438,99.933968,100.036400,0.022698,1.812542,200.036682,1038510028,13005233,100056,-344.020447,384.821838,1.092486,14,0,1
-3.377192,3.774298,-0.012076,0.073549,-0.097508,0.003785,-0.016622,-0.000441,2.305701,-0.001489,-0.006787,0.000200,0.000000,0.000000,0.000000,0.000000,649.215942,257.180511,-200.034241,199.968018,200.033997,99.933968,100.033958,0.022698,1.812542,200.034241,1038510028,13005233,100056,-344.020447,384.821838,1.092486,14,0,1
-3.358338,3.748930,-0.010874,0.056417,-0.077464,0.003834,-0.018931,-0.000478,2.305754,-0.001409,-0.005750,0.000172,0.000000,0.000000,0.000000,0.000000,648.205200,258.309143,-200.030579,199.964355,200.030334,99.933968,100.030296,0.022698,1.812542,200.030579,1038510028,13005233,100056,-344.020447,384.821838,1.092486,14,0,1
-3.353030,3.741731,-0.010505,0.052903,-0.071415,0.003346,-0.019502,-0.000666,2.305769,-0.001368,-0.006267,0.000166,0.000000,0.000000,0.000000,0.000000,647.869751,258.683899,-200.029510,199.963348,200.029327,99.933968,100.029297,0.022698,1.812543,200.029510,1038510339,13004818,99980,-334.707184,375.820068,-0.254929,14,0,1
-3.343830,3.729122,-0.009786,0.042095,-0.059602,0.003691,-0.021062,-0.000517,2.305798,0.000510,-0.007180,0.000159,0.000000,0.000000,0.000000,0.000000,647.200806,259.431183,-200.027679,199.961517,200.027496,99.933968,100.027466,0.022698,1.812543,200.027679,1038510339,13004818,99980,-334.707184,375.820068,-0.254929,14,0,1
-3.340122,3.723659,-0.009442,0.036760,-0.054246,0.003066,-0.021666,-0.000535,2.305813,-0.001081,-0.005516,0.000155,0.000000,0.000000,0.000000,0.000000,646.866333,259.803619,-200.026764,199.960602,200.026581,99.933968,100.026550,0.022698,1.812543,200.026764,1038510339,13004818,99980,-334.707184,375.820068,-0.254929,14,0,1
-3.333632,3.714263,-0.008824,0.031190,-0.044147,0.002831,-0.022586,-0.000847,2.305843,-0.001327,-0.003650,0.000146,0.000000,0.000000,0.000000,0.000000,646.197388,260.547638,-200.024933,199.958771,200.024750,99.933968,100.024719,0.022698,1.812543,200.024933,1038510339,13004818,99980,-334.707184,375.820068,-0.254929,14,0,1
-3.325924,3.703504,-0.007938,0.020250,-0.031566,0.003088,-0.024228,-0.000679,2.305881,0.002346,-0.005049,0.000131,0.000000,0.000000,0.000000,0.000000,645.200073,261.660553,-200.022186,199.956024,200.022003,99.933968,100.021973,0.022697,1.812543,200.022186,1038510339,13004818,99980,-334.707184,375.820068,-0.254929,14,0,1
-3.324370,3.700609,-0.007649,0.015211,-0.028660,0.002877,-0.024726,-0.000591,2.305894,-0.000480,-0.005051,0.000122,0.000000,0.000000,0.000000,0.000000,644.868042,262.030426,-200.021271,199.955139,200.021118,99.933968,100.021095,0.022697,1.812543,200.021271,1038510339,13004818,99980,-334.707184,375.820068,-0.254929,14,0,1
-3.305899,3.797816,-0.006135,0.194014,1.232992,0.036121,-0.024474,0.000681,2.305934,0.088168,0.074739,0.000479,0.000000,0.000000,0.000000,0.000000,643.871948,263.142151,-200.019409,199.953308,200.019287,99.933968,100.019264,0.022697,1.812543,200.019409,1038510674,13004644,99942,-332.969055,370.652100,1.218899,14,0,1
-3.270337,4.023599,-0.007674,0.133305,0.837169,-0.039082,0.029712,0.066949,2.307691,0.328102,0.256497,-0.000592,0.000000,0.000000,0.000000,0.000000,643.214722,263.924438,-200.017883,199.951721,200.017700,99.933968,100.017677,0.022697,1.812543,200.017883,1038510674,13004644,99942,-332.969055,370.652100,1.218899,14,0,1
-3.260363,4.093529,-0.010765,0.029843,0.228275,0.009356,0.056740,0.100901,2.309681,0.066883,0.062571,-0.001941,0.000000,0.000000,0.000000,0.000000,642.560425,264.736603,-200.015533,199.949356,200.015335,99.933968,100.015312,0.022697,1.812543,200.015533,1038510674,13004644,99942,-332.969055,370.652100,1.218899,14,0,1
-3.257207,4.112679,-0.008070,0.012659,0.060350,0.012664,0.065209,0.110151,2.310135,0.039807,0.029026,-0.002229,0.000000,0.000000,0.000000,0.000000,641.909119,265.557281,-200.013687,199.947571,200.013550,99.933968,100.013527,0.022697,1.812544,200.013687,1038510674,13004644,99942,-332.969055,370.652100,1.218899,14,0,1
-3.257514,4.111100,-0.005812,-0.007558,-0.031992,0.007976,0.070231,0.117497,2.310307,0.032220,0.023146,-0.001603,0.000000,0.000000,0.000000,0.000000,641.259705,266.380035,-200.012451,199.946350,200.012329,99.933968,100.012306,0.022697,1.812544,200.012451,1038510674,13004644,99942,-332.969055,370.652100,1.218899,14,0,1
-3.259030,4.104397,-0.005061,-0.015562,-0.069304,0.005740,0.072470,0.120517,2.310434,0.028413,0.021585,-0.001159,0.000000,0.000000,0.000000,0.000000,640.934998,266.790924,-200.011841,199.945740,200.011719,99.933968,100.011696,0.022697,1.812544,200.011841,1038511036,13004301,100067,-326.194153,412.861176,0.308918,14,0,1
-3.263601,4.081656,-0.004111,-0.024089,-0.128972,-0.001012,0.076450,0.125076,2.310771,0.017420,0.014810,-0.000420,0.000000,0.000000,0.000000,0.000000,640.281189,267.609955,-200.011108,199.945068,200.011047,99.933968,100.011040,0.022697,1.812544,200.011108,1038511036,13004301,100067,-326.194153,412.861176,0.308918,14,0,1
-3.311578,4.074438,-0.000540,-0.281191,0.087270,0.005345,0.038592,0.129761,2.306130,0.011105,-0.029925,0.003590,0.000000,0.000000,0.000000,0.000000,639.297546,268.830719,-200.010574,199.944595,200.010574,99.933968,100.010574,0.022696,1.812544,200.010574,1038511036,13004301,100067,-326.194153,412.861176,0.308918,14,0,1
-3.342713,4.085541,-0.001006,-0.309252,0.108118,-0.008907,0.038424,0.130771,2.306556,0.009187,0.014649,0.005114,0.000000,0.000000,0.000000,0.000000,638.965027,269.238556,-200.010574,199.944595,200.010574,99.933968,100.010574,0.022696,1.812544,200.010574,1038511036,13004301,100067,-326.194153,412.861176,0.308918,14,0,1
