velocity_data_x,velocity_data_y,velocity_data_z,acceleration_data_x,acceleration_data_y,acceleration_data_z,euler_data_r,euler_data_p,euler_data_y,angular_rate_data_vr,angular_rate_data_vp,angular_rate_data_vy,rc_with_flag_data_roll,rc_with_flag_data_pitch,rc_with_flag_data_yaw,rc_with_flag_data_throttle,position_vo_x,position_vo_y,position_vo_z,altitude_fusioned,altitude_barometer,height_homepoint,height_fusion,gps_fused_latitude,gps_fused_longitude,gps_fused_altitude,gps_longitude,gps_latitude,gps_altitude,velocity_x,velocity_y,velocity_z,status_displaymode,status_flight,rtk_connect_status_rtkConnected
0.002146,-0.000278,0.000187,0.008398,0.003782,-0.006447,0.004162,-0.007934,-0.606074,-0.000034,-0.001268,-0.000074,0.000000,0.000000,0.000000,0.000000,0.000290,0.000836,-16.699287,16.772369,31.788837,0.000000,0.235081,0.000000,-0.000000,31.926239,0,0,0,0.000000,14105231360.000000,0.000000,1,0,1
0.002848,0.000070,0.000104,0.012579,0.000192,0.006612,0.004154,-0.007941,-0.606100,-0.000512,0.001222,-0.000187,0.000000,0.000000,0.000000,0.000000,0.000360,0.000977,-16.699398,16.772396,32.145550,16.772369,0.234407,0.000000,0.000000,32.171974,1136788597,493390049,12261792,0.000000,0.000000,0.000000,1,0,1
0.002495,0.000064,-0.000151,0.004937,-0.000116,0.006124,0.004146,-0.007943,-0.606134,0.000282,-0.001104,0.001165,0.000000,0.000000,0.000000,0.000000,0.000337,0.000991,-16.699324,16.772316,32.158764,16.772369,0.234579,0.000000,0.000000,32.269741,1136788597,493390049,12261792,0.000000,0.000000,0.000000,1,0,1
0.003129,0.000363,-0.000365,0.012055,0.000308,-0.001296,0.004153,-0.007932,-0.606192,-0.000104,0.000561,-0.001722,0.000000,0.000000,0.000000,0.000000,0.000471,0.001039,-16.699266,16.772276,31.950020,16.772369,0.234107,0.000000,0.000000,32.079494,1136788597,493390049,12261792,0.000000,0.000000,0.000000,1,0,1
0.002693,0.000002,-0.000462,0.007437,-0.004147,0.001432,0.004152,-0.007925,-0.606226,0.000744,0.000086,-0.001581,0.000000,0.000000,0.000000,0.000000,0.000396,0.000988,-16.699173,16.772154,31.976442,16.772369,0.234373,0.000000,0.000000,32.121769,1136788597,493390049,12261792,0.000000,0.000000,0.000000,1,0,1
0.002736,-0.000038,-0.000384,0.007008,0.000567,0.003841,0.004147,-0.007948,-0.606219,0.000448,-0.002307,-0.002837,0.000000,0.000000,0.000000,0.000000,0.000358,0.000966,-16.699184,16.772202,32.066280,16.772369,0.234861,0.000000,-0.000000,32.095348,1136788597,493390049,12261792,0.000000,0.000000,0.000000,1,0,1
0.003070,-0.000205,-0.000535,0.006768,-0.001962,0.003512,0.004169,-0.007974,-0.606243,0.000086,-0.001515,-0.001165,0.000000,0.000000,0.000000,0.000000,0.000474,0.000970,-16.699280,16.772266,32.216892,16.772369,0.234662,0.000000,-0.000000,32.198399,1136788597,493390049,12261792,0.000000,0.000000,0.000000,1,0,1
0.003052,-0.000196,-0.000544,0.010919,0.003310,0.005221,0.004174,-0.008002,-0.606276,-0.001343,0.000713,-0.000781,0.000000,0.000000,0.000000,0.000000,0.000399,0.000875,-16.699331,16.772312,32.055710,16.772369,0.234725,0.000000,-0.000000,32.137623,1136788597,493390049,12261792,0.000000,0.000000,0.000000,1,0,1
0.002980,-0.000039,-0.000476,0.008519,-0.003305,0.002652,0.004167,-0.008000,-0.606282,-0.000472,-0.000164,0.000073,0.000000,0.000000,0.000000,0.000000,0.000471,0.000993,-16.699299,16.772280,31.939449,16.772369,0.234844,0.000000,-0.000000,32.108559,1136788597,493390049,12261792,0.000000,0.000000,0.000000,1,0,1
0.002947,-0.000188,-0.000341,0.007103,-0.001880,-0.000012,0.004149,-0.008008,-0.606297,-0.001827,-0.000643,-0.000508,0.000000,0.000000,0.000000,0.000000,0.000413,0.000947,-16.699278,16.772261,32.058353,16.772369,0.234980,0.000000,-0.000000,31.802050,1136788597,493390049,12261792,0.000000,0.000000,0.000000,1,0,1
