velocity_data_x,velocity_data_y,velocity_data_z,acceleration_data_x,acceleration_data_y,acceleration_data_z,euler_data_r,euler_data_p,euler_data_y,angular_rate_data_vr,angular_rate_data_vp,angular_rate_data_vy,rc_with_flag_data_roll,rc_with_flag_data_pitch,rc_with_flag_data_yaw,rc_with_flag_data_throttle,position_vo_x,position_vo_y,position_vo_z,altitude_fusioned,altitude_barometer,height_homepoint,height_fusion,gps_fused_latitude,gps_fused_longitude,gps_fused_altitude,gps_longitude,gps_latitude,gps_altitude,velocity_x,velocity_y,velocity_z,status_displaymode,status_flight,rtk_connect_status_rtkConnected
0.213488,-4.986715,0.000919,-0.001760,0.001379,0.000105,0.014836,-0.388658,-1.530499,0.000680,0.000046,0.000108,0.000000,0.000000,0.000000,0.000000,-456.036041,-403.487610,-200.097137,199.919464,200.097137,0.000000,100.097130,0.022525,1.812438,200.097137,0,0,0,0.000000,0.000000,0.000000,14,0,1
0.213387,-4.986573,0.000942,-0.000779,0.001417,0.000391,0.014840,-0.388490,-1.530490,0.002232,-0.000028,0.000100,0.000000,0.000000,0.000000,0.000000,-456.015289,-403.986877,-200.097137,199.919464,200.097137,99.922318,100.097130,0.022525,1.812438,200.097137,1038450784,12905789,100042,19.413044,-500.070862,-0.502398,14,0,1
0.213511,-4.986434,0.000966,0.001504,0.001332,0.000063,0.014795,-0.388294,-1.530464,0.001487,-0.001522,0.000084,0.000000,0.000000,0.000000,0.000000,-455.994537,-404.485016,-200.097137,199.919464,200.097137,99.922318,100.097130,0.022525,1.812438,200.097137,1038450784,12905789,100042,19.413044,-500.070862,-0.502398,14,0,1
0.213812,-4.986422,0.000985,0.003083,-0.000193,0.000193,0.014595,-0.388203,-1.530375,0.000221,-0.002289,0.000041,0.000000,0.000000,0.000000,0.000000,-455.973267,-404.983063,-200.097137,199.919464,200.097137,99.922318,100.097130,0.022525,1.812438,200.097137,1038450784,12905789,100042,19.413044,-500.070862,-0.502398,14,0,1
0.214141,-4.986636,0.000986,0.003109,-0.002320,-0.000305,0.014435,-0.388310,-1.530309,-0.002035,-0.001169,-0.000044,0.000000,0.000000,0.000000,0.000000,-455.951294,-405.481232,-200.097137,199.919464,200.097137,99.922318,100.097130,0.022525,1.812438,200.097137,1038450784,12905789,100042,19.413044,-500.070862,-0.502398,14,0,1
0.214285,-4.986971,0.000958,0.001144,-0.003322,-0.000345,0.014437,-0.388512,-1.530320,-0.001656,0.001442,-0.000129,0.000000,0.000000,0.000000,0.000000,-455.929321,-405.980499,-200.097137,199.919464,200.097137,99.922318,100.097130,0.022525,1.812438,200.097137,1038450784,12905789,100042,19.413044,-500.070862,-0.502398,14,0,1
0.214237,-4.987204,0.000910,-0.000602,-0.002041,-0.000397,0.014611,-0.388621,-1.530407,-0.000621,0.001933,-0.000152,0.000000,0.000000,0.000000,0.000000,-455.907349,-406.479767,-200.097137,199.919464,200.097137,99.922318,100.097130,0.022525,1.812438,200.097137,1038450784,12905789,100042,19.413044,-500.070862,-0.502398,14,0,1
0.214092,-4.987242,0.000884,-0.001492,-0.000230,-0.000046,0.014739,-0.388657,-1.530474,-0.000161,0.000970,-0.000105,0.000000,0.000000,0.000000,0.000000,-455.885376,-406.979034,-200.097137,199.919464,200.097137,99.922318,100.097130,0.022525,1.812438,200.097137,1038450784,12905789,100042,19.413044,-500.070862,-0.502398,14,0,1
0.213912,-4.987166,0.000888,-0.001793,0.000789,0.000112,0.014793,-0.388665,-1.530502,-0.000033,0.000346,-0.000031,0.000000,0.000000,0.000000,0.000000,-455.863403,-407.478302,-200.097137,199.919464,200.097137,99.922318,100.097130,0.022525,1.812438,200.097137,1038450784,12905789,100042,19.413044,-500.070862,-0.502398,14,0,1
0.213729,-4.987052,0.000901,-0.001825,0.001170,0.000145,0.014811,-0.388668,-1.530509,-0.000031,0.000082,0.000033,0.000000,0.000000,0.000000,0.000000,-455.841431,-407.977570,-200.097137,199.919464,200.097137,99.922318,100.097130,0.022525,1.812438,200.097137,1038450784,12905789,100042,19.413044,-500.070862,-0.502398,14,0,1
